,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
ADI,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,2,5,19,9,26,30,1,26,1,94,94,94,94,94,94,94,94,6,11,28,18,7,16,33,76,67,6,88,81,154,133,112,84,66,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ADM,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,970.0,112.0,7,6,10,26,17,10,24,30,42,46,46,51,51,27,21,113,58,175,2,9,23,22,5,14,68,54,45,31,92,71,47,139,118,90,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,15,3,0,2,22,37,52,52,52,52,52,52,68,36,93,87,182,182,8,4,11,9,44,17,7,42,36,86,96,31,74,153,73,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADS,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,3,7,11,5,24,2,44,57,54,81,87,2,137,137,137,137,137,226,7,2,17,25,31,50,53,39,50,36,109,88,64,159,22,213,170,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ADSK,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,185.0,2,2,5,19,9,40,1,38,26,1,94,86,69,86,85,176,205,205,1,17,9,6,15,44,17,74,65,51,31,10,152,131,172,144,126,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE,5.0,51.0,42.0,424.0,4247.0,10.0,1010.0,925.0,355.0,5,3,0,2,22,37,35,44,12,65,12,3,92,92,92,189,202,169,0,9,18,8,5,4,68,54,52,38,86,65,41,20,103,75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AEE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,12,12,21,36,41,41,41,41,75,57,43,43,43,43,133,133,9,8,1,15,36,36,26,60,51,70,108,87,63,146,125,97,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
AEP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,12,12,21,36,41,41,41,41,41,50,49,21,165,165,165,165,8,4,19,4,41,41,56,42,83,69,49,28,4,178,157,174,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
AES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,720.0,5,6,16,0,32,33,33,26,37,79,79,79,133,133,133,133,26,212,8,4,11,9,44,17,7,49,36,86,96,75,51,0,132,104,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
AET,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,4,19,4,41,41,39,25,69,55,35,14,17,179,186,158,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,4,8,8,11,19,53,53,53,53,53,53,53,53,53,53,53,53,7,2,17,5,31,50,53,39,30,92,93,51,138,117,166,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
AGN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,3,0,21,34,41,52,52,52,52,52,52,52,52,52,191,191,191,1,6,24,34,23,8,6,64,55,41,65,91,143,65,44,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
AIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,4,19,9,1,21,9,27,21,21,15,49,50,51,27,25,25,224,5,14,6,32,10,20,41,26,77,63,116,95,71,50,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
AIV,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,10,11,36,4,26,8,49,85,15,66,45,130,109,164,51,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
AIZ,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,8,8,8,11,19,53,53,53,53,53,53,53,53,53,53,53,53,7,10,20,10,25,55,50,65,47,79,74,110,90,62,126,70,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AJG,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,4,3,0,24,27,7,43,5,76,76,76,76,76,76,76,76,76,76,8,4,19,4,41,41,56,42,69,55,35,14,10,29,186,158,140,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,185.0,2,0,10,26,17,47,47,42,79,89,89,43,89,89,89,89,89,37,6,11,3,24,45,38,43,15,57,74,20,27,118,97,91,72,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKS,3.0,33.0,33.0,331.0,3311.0,15.0,1510.0,970.0,460.0,11,6,10,26,17,9,15,63,63,63,63,63,63,63,63,63,63,63,8,4,11,36,4,26,8,78,85,15,66,45,6,109,142,114,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALB,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,15,0,10,26,17,9,15,63,63,63,63,63,63,63,63,63,63,63,0,9,18,8,9,4,58,44,10,47,73,129,105,152,192,164,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ALGN,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,7,13,10,12,27,49,4,24,88,67,85,16,77,170,85,166,162,6,11,12,29,13,45,34,67,58,44,104,108,84,63,42,14,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALK,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,5,9,16,7,5,0,32,30,42,49,13,13,13,3,3,3,3,7,2,20,35,24,55,50,65,47,79,103,64,46,8,89,190,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ALL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,8,8,8,11,19,53,53,53,53,53,53,53,53,53,53,53,53,7,2,17,2,21,59,59,69,78,64,95,4,150,129,108,152,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALXN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,3,1,1,4,40,40,40,40,78,37,56,55,93,0,30,125,38,4,17,2,6,49,10,55,41,89,19,44,56,120,105,115,118,76,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMAT,3.0,35.0,33.0,333.0,3332.0,45.0,4530.0,940.0,247.0,13,2,5,15,2,26,30,1,1,11,66,66,83,153,177,9,151,108,6,18,13,3,29,3,35,19,25,34,94,29,119,98,77,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
AMD,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,0,7,13,33,47,47,42,47,47,47,16,77,110,11,123,57,64,7,12,15,20,3,19,63,12,33,24,42,60,145,166,145,117,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
AME,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,355.0,13,0,7,4,8,25,36,49,49,49,98,98,132,132,132,132,132,132,0,7,22,12,1,58,48,34,12,39,69,96,72,3,177,149,165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMG,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,25,5,9,23,10,13,57,66,5,23,23,30,42,140,23,197,197,197,0,15,29,26,48,48,23,72,63,49,0,26,50,177,79,198,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMGN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,1,12,12,21,36,41,41,41,41,41,50,49,21,165,165,165,165,1,17,9,0,11,24,0,66,17,23,91,127,103,13,197,5,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AMP,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,-1.0,-1.0,4,4,8,8,11,19,53,53,53,53,53,53,53,53,53,53,53,53,7,12,15,2,21,59,59,69,78,64,95,4,139,171,150,122,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AMT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,8,8,17,28,13,44,54,19,77,0,91,91,91,91,91,91,91,91,2,15,25,39,28,13,57,43,34,20,72,48,55,81,189,161,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
AMZN,5.0,59.0,45.0,454.0,4541.0,25.0,2550.0,976.0,447.0,19,2,5,19,9,1,7,60,69,86,32,115,131,131,131,131,131,131,2,8,1,15,36,21,11,53,44,30,10,67,43,22,59,31,13,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,5.0,55.0,44.0,441.0,4411.0,25.0,2550.0,976.0,449.0,18,7,13,10,15,15,55,55,55,55,55,99,17,157,157,157,157,157,2,9,23,22,5,14,68,54,45,31,92,71,47,139,118,90,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
ANDV,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,6,4,7,25,43,51,51,51,51,90,90,90,90,90,90,90,90,0,7,22,12,1,37,64,6,81,67,58,37,13,123,102,203,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANF,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,7,13,10,12,32,32,9,9,4,51,15,15,158,158,158,158,158,1,13,0,37,26,30,44,30,21,7,64,121,81,87,46,171,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANSS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,2,5,4,8,25,36,33,32,77,17,9,79,82,174,29,176,235,1,13,13,1,37,22,12,50,41,27,7,61,35,52,48,212,194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
ANTM,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,7,21,11,34,37,64,6,81,67,117,119,85,172,151,123,105,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AON,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,4,3,0,24,27,7,43,5,76,76,76,76,76,76,76,76,76,76,8,4,19,4,41,41,56,42,83,69,49,28,10,29,191,163,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AOS,3.0,36.0,33.0,335.0,3352.0,20.0,2010.0,925.0,220.0,11,5,14,14,14,27,38,10,13,56,44,0,41,9,104,74,134,111,2,8,23,13,47,0,32,75,72,58,78,11,39,18,122,199,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
APA,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,17,6,4,7,30,46,46,46,46,82,82,46,135,116,116,116,116,116,1,6,27,31,17,2,4,45,27,99,19,99,155,134,113,85,71,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
APC,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,17,6,4,7,30,46,46,46,46,82,82,46,135,116,116,116,116,116,0,15,25,39,28,13,57,43,34,20,0,26,50,177,79,128,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
APD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,0,10,26,17,10,24,30,67,57,83,47,4,14,42,174,108,99,0,7,22,12,9,58,48,34,53,39,113,92,68,47,184,156,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APH,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,220.0,13,0,11,20,39,39,39,11,39,39,39,39,123,152,47,37,39,229,4,7,21,11,34,15,5,0,79,65,45,24,0,76,98,125,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOL,8.0,82.0,61.0,611.0,6113.0,25.0,2530.0,976.0,175.0,14,7,13,10,12,25,32,9,9,4,43,102,125,71,145,138,9,233,4,3,21,11,34,15,5,0,79,65,45,24,0,76,98,125,216,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2,8,25,39,19,36,10,36,80,91,71,50,58,28,183,191,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ARG,5.0,50.0,42.0,423.0,4238.0,15.0,1510.0,970.0,160.0,-1,6,10,26,17,10,24,30,67,57,83,47,4,14,42,174,108,99,2,9,23,22,2,14,65,1,66,93,32,112,136,115,94,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ASH,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,935.0,382.0,15,6,3,22,36,0,42,17,17,9,27,27,27,24,15,13,13,198,1,6,27,31,17,2,4,45,27,81,61,40,16,25,4,36,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATI,3.0,33.0,33.0,331.0,3314.0,15.0,1510.0,970.0,460.0,11,0,10,26,17,9,15,63,63,63,63,63,63,63,63,63,63,63,4,5,2,19,30,57,47,33,24,10,46,132,128,107,86,189,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATO,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,5,1,12,12,21,36,41,41,12,65,12,3,49,21,165,165,165,165,2,8,1,15,36,21,11,53,44,30,10,67,43,22,59,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ATVI,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,-1.0,-1.0,3,2,5,4,8,25,36,33,32,77,17,9,79,82,60,50,50,27,6,11,12,29,13,45,34,67,58,44,104,108,102,9,17,208,190,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
AVB,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,18,18,18,18,18,18,18,18,18,18,18,18,18,134,18,18,0,15,29,26,48,48,23,72,63,49,29,8,8,138,175,86,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
AVP,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,8,0,2,34,41,10,64,60,5,25,25,25,25,178,178,178,178,7,2,17,35,24,9,52,56,73,59,39,18,49,66,105,172,154,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
AVY,2.0,26.0,32.0,322.0,3222.0,15.0,1510.0,925.0,357.0,15,0,3,20,39,39,39,34,34,34,34,34,34,34,34,34,34,34,9,16,8,21,38,7,24,32,23,9,102,113,89,118,50,109,179,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW,4.0,49.0,56.0,562.0,5621.0,20.0,2020.0,925.0,405.0,-1,7,6,6,20,20,58,3,38,26,96,96,96,96,96,96,96,96,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWK,4.0,49.0,22.0,221.0,2213.0,55.0,5510.0,-1.0,-1.0,5,1,12,12,21,41,41,41,12,65,12,3,49,21,165,165,165,165,2,8,1,15,19,36,10,36,80,91,71,50,111,90,170,142,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXP,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,850.0,4,4,19,9,1,21,9,27,21,21,15,49,50,51,27,25,25,224,7,2,17,35,31,50,53,39,30,92,93,72,134,113,199,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,16,0,32,33,33,26,37,79,79,79,133,133,133,133,26,26,9,16,5,33,22,5,69,55,46,32,83,62,38,53,32,4,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYI,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,5,5,14,14,14,14,14,14,14,14,14,14,65,65,65,65,65,65,0,15,22,8,9,58,48,34,53,39,113,92,68,47,184,156,138,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZO,5.0,55.0,44.0,441.0,4413.0,25.0,2550.0,976.0,449.0,6,7,13,27,38,27,28,50,28,28,38,28,10,64,64,64,64,28,7,12,15,5,3,19,46,73,64,94,111,90,82,163,161,138,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BA,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,11,1,12,29,29,29,29,29,29,80,29,29,29,44,143,41,30,80,7,12,4,20,3,28,18,4,5,40,6,109,66,155,66,187,218,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,4,19,9,1,21,9,27,21,21,15,49,50,51,27,25,25,224,7,2,17,35,31,50,53,39,30,92,109,72,134,113,136,41,237,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,3,0,21,34,41,52,52,52,52,52,52,52,52,52,191,191,191,0,15,29,26,48,48,23,24,15,1,43,16,141,120,99,71,53,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
