,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
ALXN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,8,0,18,16,27,53,65,31,1,17,44,90,23,43,190,185,116,3,7,27,1,36,30,59,58,41,29,95,128,129,81,175,134,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AMAT,3.0,35.0,33.0,333.0,3332.0,45.0,4530.0,940.0,247.0,13,5,9,23,7,2,19,24,70,77,45,0,63,107,169,138,152,83,9,16,11,15,23,50,33,69,85,64,22,88,46,41,8,105,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AMD,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,3,14,3,4,34,10,35,23,61,34,68,32,63,54,155,202,46,5,6,19,3,27,4,22,28,71,51,118,76,34,57,38,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
AME,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,355.0,15,9,7,4,5,31,48,7,67,69,35,71,77,128,89,32,210,141,3,7,13,31,5,28,25,36,36,77,35,118,76,91,16,193,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
AMG,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,7,13,17,8,49,37,62,12,73,88,26,25,73,16,119,103,22,3,7,26,1,10,29,35,59,37,16,19,111,69,0,185,212,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
AMGN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,0,0,18,16,27,53,65,31,1,17,44,90,23,43,190,185,116,8,0,25,9,12,22,42,40,63,44,0,17,101,159,183,142,102,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
AMP,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,-1.0,-1.0,4,7,15,20,15,43,23,48,14,44,65,99,33,155,70,74,93,62,5,4,3,22,38,35,55,33,11,62,104,5,112,154,120,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,8,6,19,15,2,17,13,53,66,36,4,13,100,143,150,93,143,74,8,18,24,8,17,6,12,57,60,39,25,126,44,111,22,36,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
AMZN,5.0,59.0,45.0,454.0,4541.0,25.0,2550.0,976.0,447.0,19,8,17,9,28,9,43,9,62,19,73,82,13,15,24,28,10,6,4,13,21,5,19,20,3,5,22,95,109,83,121,178,145,104,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
AN,5.0,55.0,44.0,441.0,4411.0,25.0,2550.0,976.0,449.0,18,8,3,11,23,42,25,0,30,87,91,6,7,100,28,12,0,205,2,13,0,35,43,20,3,64,59,38,73,31,53,21,162,121,81,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ANDV,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,2,17,12,30,32,1,31,77,47,15,22,84,17,7,13,7,2,9,16,5,32,47,52,44,19,42,21,117,75,33,60,190,149,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ANET,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,-1.0,-1.0,2,3,14,26,17,26,11,27,2,38,6,5,5,10,1,4,150,81,1,15,27,16,46,5,32,75,53,23,80,38,82,34,88,179,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANF,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,8,4,1,39,12,45,52,53,58,26,69,3,138,18,70,194,125,9,9,7,6,25,2,67,56,34,13,24,103,127,79,176,135,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANSS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,4,1,16,18,28,33,19,72,9,30,87,134,67,120,181,62,122,3,2,9,18,39,16,13,15,4,99,36,78,52,153,168,176,122,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
ANTM,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,0,2,28,11,40,38,43,9,37,38,56,57,31,9,14,176,107,7,11,10,12,48,37,20,39,17,50,111,106,64,16,126,85,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AON,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,4,7,15,20,13,3,35,57,38,80,48,33,110,59,159,156,165,96,4,14,2,37,29,38,21,42,68,80,38,34,133,85,52,11,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AOS,3.0,36.0,33.0,335.0,3352.0,20.0,2010.0,925.0,220.0,11,3,14,26,17,26,11,56,2,38,6,67,5,19,77,128,65,235,9,17,15,26,28,44,27,2,20,74,32,108,66,123,90,109,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APA,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,1,8,21,6,19,51,12,57,27,72,10,34,27,126,69,6,175,6,19,1,14,15,36,19,25,62,8,8,84,154,50,72,145,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
APC,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,1,8,21,6,19,51,12,57,27,72,10,34,27,126,69,6,175,6,1,1,14,15,36,19,25,62,70,71,123,81,132,99,58,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
APD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,4,1,14,24,8,8,34,10,46,27,7,83,123,51,37,213,188,7,16,11,38,41,18,26,1,5,5,86,127,11,170,77,207,167,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
APH,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,220.0,13,7,15,7,22,6,40,38,65,29,47,57,86,121,67,18,195,182,9,16,11,38,41,18,26,1,5,5,86,127,85,170,137,96,56,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
APOL,8.0,82.0,61.0,611.0,6113.0,25.0,2530.0,976.0,175.0,14,3,14,26,17,26,11,27,2,38,6,5,5,10,1,4,90,154,9,9,7,6,25,2,67,56,34,13,74,72,125,77,44,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APTV,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,5,9,23,24,24,27,60,71,41,9,94,53,142,85,193,130,61,4,14,2,37,14,38,21,42,68,80,38,55,13,177,169,166,126,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
ARE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,19,15,2,17,13,53,66,36,4,13,100,143,150,93,143,74,3,7,13,31,5,46,29,4,67,46,116,74,32,148,188,203,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
ARG,5.0,50.0,42.0,423.0,4238.0,15.0,1510.0,970.0,160.0,19,3,14,26,17,26,11,27,2,38,6,5,5,10,1,4,150,81,2,12,12,30,42,19,2,62,3,89,99,129,87,39,6,35,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,935.0,382.0,15,3,14,26,17,7,49,23,16,40,2,89,69,35,145,78,15,25,2,10,22,34,22,53,62,37,89,68,26,20,140,92,59,18,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,-1.0,-1.0,5,4,1,14,0,14,4,46,58,32,93,31,9,57,14,180,148,133,2,13,0,35,43,20,3,64,59,38,73,31,53,21,162,121,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ATI,3.0,33.0,33.0,331.0,3314.0,15.0,1510.0,970.0,460.0,11,9,7,4,5,39,7,41,37,7,76,14,58,109,45,89,116,197,7,11,10,7,2,55,38,13,2,41,77,99,27,165,132,91,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
ATO,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,5,6,18,29,1,23,30,63,29,60,28,12,50,141,178,163,100,168,7,12,20,39,16,42,54,29,7,26,42,125,83,150,117,76,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ATVI,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,-1.0,-1.0,3,5,19,15,18,37,29,64,4,3,92,76,10,7,143,86,23,150,3,7,26,10,49,29,35,72,21,90,48,96,90,130,97,56,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVB,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,19,15,2,17,13,53,66,36,4,13,100,143,150,93,143,74,3,7,26,1,10,29,49,47,58,18,53,132,131,134,101,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
AVGO,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,-1.0,-1.0,13,5,9,23,20,1,32,33,39,68,36,43,4,91,17,26,11,187,3,7,13,31,5,46,29,4,67,14,119,77,35,145,186,161,121,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
AVP,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,22,9,7,19,3,39,7,41,37,7,76,14,58,68,10,126,87,135,5,4,19,3,27,4,22,28,71,87,79,37,7,6,172,2,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
AVY,2.0,26.0,32.0,322.0,3222.0,15.0,1510.0,925.0,357.0,11,4,1,14,0,14,4,46,25,71,93,31,9,57,123,66,3,201,4,13,0,37,14,51,34,9,75,54,12,29,15,90,155,31,146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWK,4.0,49.0,22.0,221.0,2213.0,55.0,5510.0,-1.0,-1.0,5,6,18,29,1,23,30,63,29,60,28,12,50,141,178,163,100,168,8,18,24,8,18,6,56,16,50,83,41,51,29,87,61,169,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXP,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,850.0,4,3,14,26,17,26,15,22,26,42,51,50,21,24,137,80,170,156,0,3,6,24,24,1,43,18,29,28,13,133,91,158,125,200,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYI,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,13,3,11,0,26,8,8,56,42,12,33,67,101,152,104,101,135,29,1,17,15,26,28,44,10,53,31,10,105,139,147,99,66,25,89,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
