,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
ADI,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,1,15,6,25,15,4,24,30,27,7,56,36,121,174,154,134,103,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
ADM,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,970.0,112.0,7,9,1,21,7,0,18,5,12,2,0,8,1,110,5,175,214,24,0,0,29,24,24,24,24,74,74,66,66,66,109,66,190,190,228,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ADP,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,25,9,1,21,7,0,18,5,12,2,0,8,1,2,1,25,180,160,1,13,23,30,30,34,42,42,42,30,30,30,30,30,30,30,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADS,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,25,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,2,19,19,19,19,54,60,58,62,35,103,103,103,103,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
ADSK,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,185.0,2,1,11,2,11,4,31,46,11,1,88,74,54,34,14,75,69,49,8,1,22,37,39,46,61,5,37,37,37,37,64,87,150,172,136,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AE,5.0,51.0,42.0,424.0,4247.0,10.0,1010.0,925.0,355.0,5,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,1,13,23,30,30,30,30,30,80,98,84,58,42,139,70,188,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
AEE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,7,22,21,11,47,65,55,45,34,14,97,77,57,169,199,100,7,12,18,12,22,59,10,12,73,70,70,109,88,143,20,170,229,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AEP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,7,22,21,11,47,65,55,45,34,14,97,77,57,169,199,100,2,2,2,2,2,2,2,2,10,56,10,93,114,136,101,54,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,720.0,5,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,3,7,5,20,20,41,65,69,77,10,59,10,138,169,72,137,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AET,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,8,0,29,9,2,20,12,49,68,29,94,107,87,149,129,109,89,1,13,23,30,33,33,33,33,33,92,92,92,92,92,187,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
AFL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,3,4,20,4,4,20,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,9,13,25,15,5,40,18,0,30,99,34,86,159,139,119,99,79,4,14,17,23,44,44,44,20,41,94,94,18,157,167,40,167,167,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,0,9,20,33,33,42,8,13,3,1,10,3,3,4,3,3,9,3,7,5,20,20,38,69,69,83,83,59,10,138,169,72,137,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
AIV,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,7,14,17,12,32,21,11,68,41,43,9,133,122,102,82,62,152,2,19,19,19,19,54,60,58,62,35,103,103,103,154,154,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AIZ,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,9,1,9,23,16,55,45,35,25,14,6,113,93,73,53,33,13,3,4,20,4,4,20,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
AJG,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,4,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,1,13,23,30,33,33,33,33,33,92,92,92,92,92,187,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,185.0,2,0,9,9,23,16,55,45,35,46,64,11,43,153,178,134,98,136,4,14,25,0,49,21,15,15,15,94,58,65,151,151,191,191,191,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
AKS,3.0,33.0,33.0,331.0,3311.0,15.0,1510.0,970.0,460.0,11,0,3,10,34,39,38,61,51,14,30,23,139,119,99,79,59,239,3,7,21,38,38,50,50,50,38,50,105,105,105,173,173,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ALB,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,15,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,7,12,18,12,22,59,10,12,73,70,70,98,153,153,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGN,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,0,9,20,33,33,42,8,13,3,1,10,3,3,4,3,3,9,4,14,17,23,7,9,22,24,65,77,99,42,137,98,74,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALK,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,2,6,19,39,41,44,22,18,8,3,21,22,8,150,130,110,90,1,13,23,30,30,30,30,30,80,98,84,128,128,128,128,138,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,5,8,16,36,7,52,42,23,73,37,108,88,68,48,28,8,99,3,7,20,20,20,20,32,32,69,69,20,20,20,20,133,20,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALXN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,8,4,5,29,49,30,34,24,12,89,69,49,6,8,160,140,120,2,16,13,7,41,14,21,21,21,15,13,13,13,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AMAT,3.0,35.0,33.0,333.0,3332.0,45.0,4530.0,940.0,247.0,13,1,15,6,25,15,4,24,30,64,68,48,28,27,34,33,29,110,6,18,6,6,6,6,6,6,6,6,6,6,6,45,138,62,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AMD,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,2,6,19,39,41,44,22,18,8,3,21,22,8,150,157,165,145,5,11,16,11,16,16,16,16,16,16,80,80,16,16,16,16,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AME,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,355.0,15,9,19,18,38,43,51,52,54,44,12,68,10,97,142,161,25,57,0,0,29,24,24,24,66,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMG,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,25,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,9,15,15,32,15,55,55,55,55,55,55,55,55,55,165,116,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AMGN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,1,15,6,32,22,11,1,40,28,58,19,74,84,59,171,151,149,4,14,25,0,49,21,15,20,41,94,58,65,151,77,102,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AMP,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,-1.0,-1.0,4,6,12,15,5,19,50,28,1,39,79,59,47,19,10,23,35,19,3,7,21,39,36,38,69,38,83,83,83,83,83,83,83,83,83,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,8,9,1,21,17,44,24,67,57,47,36,16,127,107,87,67,47,27,5,10,8,8,45,10,12,29,18,97,97,97,97,97,97,97,97,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
AMZN,5.0,59.0,45.0,454.0,4541.0,25.0,2550.0,976.0,447.0,3,4,5,11,13,30,56,53,43,80,69,49,29,146,126,106,86,66,3,7,21,38,38,50,50,50,38,38,102,102,102,171,184,38,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,5.0,55.0,44.0,441.0,4411.0,25.0,2550.0,976.0,449.0,18,6,10,14,24,24,39,29,19,23,93,92,87,117,27,107,171,208,5,10,8,8,45,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDV,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,3,17,7,28,45,43,57,47,37,26,83,63,43,23,165,145,94,7,12,18,18,22,59,10,18,50,54,107,107,107,107,193,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANF,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,9,11,2,11,1,58,2,8,69,80,95,129,133,113,64,102,82,8,8,28,28,25,28,28,28,28,62,119,119,119,119,119,119,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ANSS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,0,3,10,34,39,38,61,51,14,30,23,139,119,99,79,59,150,6,18,25,0,49,21,15,36,76,36,112,112,112,112,112,202,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTM,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,4,0,29,9,2,20,12,49,68,29,94,107,87,149,129,109,89,5,11,16,11,16,16,16,16,16,16,80,80,80,80,80,80,16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AON,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,4,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,1,4,4,22,43,43,43,43,43,43,43,43,43,43,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
AOS,3.0,36.0,33.0,335.0,3352.0,20.0,2010.0,925.0,220.0,18,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,5,11,16,11,11,11,11,11,11,11,11,11,47,138,183,183,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APA,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,17,3,17,7,28,45,43,57,47,37,26,83,63,43,23,165,145,94,8,8,28,28,17,47,56,66,86,75,18,135,110,79,52,51,50,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
APC,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,17,3,17,7,28,45,43,57,47,37,26,83,63,43,23,165,145,94,5,11,16,5,31,31,25,31,31,31,31,31,31,31,31,31,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
APD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,9,2,12,10,40,28,60,50,85,74,117,7,36,173,153,133,113,0,0,24,24,24,24,24,74,74,66,74,74,74,74,196,196,196,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
APH,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,220.0,13,0,9,20,33,33,42,8,13,3,1,10,77,57,37,17,149,188,7,12,18,12,22,57,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
APOL,8.0,82.0,61.0,611.0,6113.0,25.0,2530.0,976.0,175.0,14,9,1,21,7,0,18,5,12,2,82,101,81,61,175,155,135,115,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,7,14,17,12,32,21,11,68,41,43,9,133,122,102,82,62,152,7,12,18,12,12,7,31,56,20,33,24,124,124,124,124,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0
ARG,5.0,50.0,42.0,423.0,4238.0,15.0,1510.0,970.0,160.0,-1,4,16,14,3,34,33,23,14,88,45,110,75,109,67,197,177,157,9,15,15,32,23,22,35,72,72,72,72,72,72,117,117,117,117,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,935.0,382.0,15,9,1,21,7,0,18,5,12,2,0,117,7,36,1,194,163,151,8,8,28,28,28,51,46,73,89,29,51,49,49,24,21,145,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ATI,3.0,33.0,33.0,331.0,3314.0,15.0,1510.0,970.0,460.0,15,3,3,10,34,39,38,61,51,14,30,23,139,119,99,79,59,239,2,3,11,35,35,58,67,67,67,67,67,67,67,67,67,67,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATO,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,5,6,7,22,38,11,47,65,55,65,60,62,42,150,136,116,96,76,2,3,3,3,3,3,3,51,51,3,3,3,3,172,181,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVB,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,7,14,17,12,32,21,11,68,41,43,9,133,122,102,82,62,152,5,11,10,16,31,31,68,68,68,68,68,31,141,141,141,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVP,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,9,1,21,7,0,18,5,12,2,0,8,1,2,1,190,72,106,1,4,4,4,4,4,4,54,58,26,29,70,108,179,62,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
AVY,2.0,26.0,32.0,322.0,3222.0,15.0,1510.0,925.0,357.0,15,9,1,0,6,28,59,49,39,43,54,30,89,79,69,51,56,46,7,12,18,12,22,59,10,12,73,70,70,22,133,150,185,133,89,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW,4.0,49.0,56.0,562.0,5621.0,20.0,2020.0,925.0,405.0,5,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,2,2,2,2,2,2,2,2,2,56,10,93,114,136,101,54,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXP,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,850.0,8,0,12,15,5,19,50,28,1,39,79,59,47,19,10,23,35,19,3,7,5,20,20,38,69,38,83,83,83,83,83,83,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
AYE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,7,22,21,38,34,68,7,20,50,106,119,99,161,141,121,101,1,13,4,22,43,34,42,42,42,42,108,121,121,121,121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYI,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,11,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,9,9,18,18,18,18,18,18,85,85,85,46,46,46,46,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AZO,5.0,55.0,44.0,441.0,4413.0,25.0,2550.0,976.0,449.0,6,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,3,7,21,20,20,38,69,38,83,83,83,83,83,83,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
BA,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,11,9,1,23,22,12,1,10,60,57,46,27,62,30,13,4,9,11,1,4,4,22,43,43,43,43,43,43,75,88,84,95,151,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,5,18,4,27,17,6,43,71,61,95,75,55,35,15,30,130,69,3,7,5,39,36,36,36,39,39,39,39,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,7,13,25,15,9,2,36,70,60,90,70,24,1,133,73,205,170,7,19,12,13,34,19,48,45,46,71,28,71,87,70,137,108,105,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBBY,5.0,57.0,44.0,442.0,4422.0,25.0,2550.0,976.0,449.0,6,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,4,14,17,23,44,44,44,44,44,44,44,18,157,175,109,151,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
BBY,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,0,0,29,29,29,29,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
