,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
AIG,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,830.0,4,1,8,16,22,7,54,69,77,26,55,113,83,12,177,177,206,206,2,7,28,32,17,8,31,26,75,55,114,98,70,45,22,4,205,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
AIV,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,17,17,17,17,17,17,17,85,85,85,122,122,122,122,217,217,6,2,5,16,14,22,28,0,78,2,43,110,87,141,159,141,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZ,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,3,3,21,1,1,1,1,1,1,1,1,1,1,168,168,168,168,2,6,4,28,6,4,39,20,39,93,29,86,3,75,189,171,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJG,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,4,7,1,1,32,43,5,24,56,76,76,108,72,91,96,74,60,52,9,2,14,4,9,15,51,38,28,68,47,127,104,79,56,99,229,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
AKAM,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,940.0,185.0,2,9,0,18,10,46,47,10,69,12,66,91,69,92,64,9,2,160,3,14,12,26,15,2,52,57,47,35,116,95,30,142,194,114,141,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AKS,3.0,33.0,33.0,331.0,3311.0,15.0,1510.0,970.0,460.0,11,2,14,26,26,26,24,58,79,86,2,82,27,27,15,7,7,3,2,7,24,14,3,38,30,17,7,83,60,74,78,53,121,103,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ALB,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,167.0,15,3,14,26,26,26,24,58,79,86,2,82,27,27,15,7,7,20,1,13,7,33,31,37,27,61,87,75,52,121,98,73,50,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
ALGN,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,3,3,21,1,1,1,1,1,1,1,1,1,1,168,168,168,168,4,8,27,36,32,13,9,74,27,32,34,92,159,145,141,31,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ALK,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,7,18,14,18,8,46,30,18,17,79,104,86,106,79,52,51,235,9,19,9,0,36,54,44,31,21,9,93,43,20,176,153,135,110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,4,8,16,22,48,54,69,77,26,55,113,113,113,113,113,110,236,2,6,28,28,17,4,39,26,75,93,70,49,26,1,102,58,199,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALXN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,3,3,21,1,1,1,1,1,1,1,1,1,1,168,168,168,168,7,1,10,18,46,43,21,14,8,62,2,129,106,81,58,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AMAT,3.0,35.0,33.0,333.0,3332.0,45.0,4530.0,940.0,247.0,13,9,16,22,15,9,9,3,27,27,27,15,24,21,13,25,25,21,3,15,2,12,42,18,8,1,18,21,63,32,9,7,26,8,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AMD,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,2,9,16,22,15,9,9,44,14,27,31,15,24,21,69,184,184,184,0,0,18,30,19,6,34,63,53,81,58,37,14,159,136,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AME,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,355.0,13,9,19,5,39,39,39,54,32,16,77,25,131,62,170,103,90,90,0,0,26,30,39,26,16,3,11,95,62,97,105,140,31,137,88,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
AMG,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,25,7,0,24,9,20,20,49,74,74,74,74,74,74,74,194,194,194,6,12,11,1,28,20,45,5,84,10,21,28,88,149,180,162,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AMGN,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,1,1,1,32,43,5,24,56,76,76,108,72,91,96,74,60,52,5,8,27,36,29,16,6,60,50,73,77,56,33,147,113,145,149,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AMP,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,-1.0,-1.0,4,4,0,8,10,32,44,44,44,44,44,43,44,116,158,64,175,173,2,7,24,14,3,38,60,47,37,25,91,70,133,14,85,67,42,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AMT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,8,0,12,7,0,42,42,42,42,42,42,42,42,141,141,141,141,141,4,5,21,7,20,7,54,68,58,46,23,2,49,110,87,169,226,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMZN,5.0,59.0,45.0,454.0,4541.0,25.0,2550.0,976.0,447.0,2,7,9,0,20,38,43,46,72,88,13,94,127,127,127,127,127,127,2,7,24,14,3,38,58,45,35,23,0,101,41,148,125,107,82,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,5.0,55.0,44.0,441.0,4411.0,25.0,2550.0,976.0,449.0,18,3,3,21,1,1,1,40,52,52,52,52,12,100,90,26,59,201,1,17,20,17,48,42,32,19,9,4,44,13,125,178,155,201,176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ANDV,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,2,2,25,37,0,45,43,22,22,22,55,120,120,120,120,120,120,1,17,20,17,33,50,40,27,17,5,6,105,25,166,143,205,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANF,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,8,7,15,13,3,56,37,2,62,51,3,82,79,103,90,71,49,5,10,13,27,16,3,66,44,34,22,8,11,112,87,64,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ANSS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,0,0,7,14,44,35,7,66,49,53,102,100,56,131,136,169,64,5,10,13,3,37,24,35,22,12,0,69,54,153,18,160,198,117,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ANTM,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,18,23,12,17,65,52,42,30,7,139,116,91,119,101,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AON,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,4,3,3,21,1,1,1,1,1,1,1,1,1,1,168,168,168,168,9,19,9,0,36,54,44,31,21,9,93,109,86,61,38,20,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
AOS,3.0,36.0,33.0,335.0,3352.0,20.0,2010.0,925.0,220.0,18,3,3,21,1,1,1,1,1,1,1,1,1,1,109,92,43,59,7,16,16,6,41,28,7,79,85,91,68,47,24,161,138,120,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APA,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,17,2,2,25,37,0,45,43,22,22,22,55,120,120,120,120,120,120,4,8,27,15,43,35,0,42,89,19,109,88,65,40,17,91,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
APC,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,17,2,2,25,37,0,45,43,22,22,22,55,120,120,120,120,120,120,9,2,14,4,9,15,64,35,88,84,61,40,17,175,131,60,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
APD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,7,9,23,23,21,15,38,36,83,84,101,101,158,86,149,105,96,0,0,26,30,39,26,16,3,11,95,115,94,126,101,171,153,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
APH,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,220.0,13,9,0,7,14,44,44,54,44,44,44,44,131,62,170,103,90,90,1,13,7,33,31,37,27,61,87,75,97,76,53,155,122,197,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOL,8.0,82.0,61.0,611.0,6113.0,25.0,2530.0,976.0,175.0,25,3,3,21,1,1,1,1,1,1,1,1,1,1,168,168,168,168,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,17,17,17,17,17,17,17,85,85,85,122,122,122,122,217,217,1,13,3,38,27,14,11,77,31,99,86,66,74,90,61,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,5.0,50.0,42.0,423.0,4238.0,15.0,1510.0,970.0,160.0,-1,7,9,23,23,21,15,15,15,15,15,13,13,13,1,1,1,227,7,16,0,34,35,53,43,30,20,47,24,3,79,138,173,155,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,935.0,382.0,15,2,2,18,29,46,55,16,63,63,63,63,63,63,63,63,63,63,0,0,18,23,19,6,34,63,53,81,58,37,69,44,65,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATI,3.0,33.0,33.0,331.0,3314.0,15.0,1510.0,970.0,460.0,11,0,14,26,26,26,24,58,79,86,2,82,27,27,15,7,7,3,0,0,26,30,39,26,16,3,11,95,62,97,105,140,31,137,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ATO,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,5,5,13,2,3,23,23,2,23,51,62,51,56,159,125,125,125,125,6,12,5,16,30,55,57,32,67,70,111,61,38,125,49,217,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
AVB,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,17,17,17,17,17,17,17,85,85,85,122,122,122,122,217,217,0,0,26,20,45,32,16,3,62,85,96,117,94,69,46,100,173,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AVP,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,3,3,21,1,1,1,1,1,1,1,1,1,1,168,168,168,168,2,6,4,28,6,58,48,20,39,90,29,86,3,75,189,171,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVY,2.0,26.0,32.0,322.0,3222.0,15.0,1510.0,925.0,357.0,15,3,3,21,1,1,1,1,1,1,1,1,1,1,168,168,168,168,1,13,3,9,22,9,68,54,45,79,10,35,12,22,187,184,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW,4.0,49.0,56.0,562.0,5621.0,20.0,2020.0,925.0,405.0,5,0,15,18,29,46,55,16,46,59,25,97,34,34,34,34,34,34,9,2,14,4,9,15,51,38,28,2,43,110,87,62,159,141,212,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXP,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,850.0,8,1,5,3,21,24,2,23,62,3,23,27,134,89,26,133,78,17,2,7,24,14,3,38,60,47,37,25,91,70,133,14,85,67,42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AYE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,5,13,2,3,23,23,2,23,51,62,51,56,159,125,125,125,125,9,2,14,4,9,15,64,51,82,88,117,44,21,48,25,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AYI,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,11,3,3,21,1,1,1,1,1,1,1,1,1,1,168,168,168,168,7,16,16,9,41,28,7,79,85,91,68,47,24,161,138,120,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
AZO,5.0,55.0,44.0,441.0,4413.0,25.0,2550.0,976.0,449.0,6,8,7,15,13,19,34,40,26,72,24,76,136,108,60,49,49,25,2,7,28,14,3,38,58,45,35,23,0,101,41,148,125,107,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,11,3,11,11,10,36,36,65,65,82,65,65,65,65,114,114,114,114,2,7,24,14,3,38,58,45,35,23,0,74,78,53,30,12,87,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,1,5,3,21,24,28,36,70,70,70,70,70,70,176,182,182,182,2,7,28,32,21,45,31,70,64,31,110,99,76,51,28,10,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,5,1,13,30,31,31,31,31,36,89,58,85,156,156,156,156,156,1,17,20,17,48,42,32,19,9,4,44,124,101,76,53,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBBY,5.0,57.0,44.0,442.0,4422.0,25.0,2550.0,976.0,449.0,6,8,7,15,13,3,56,37,2,62,51,3,82,79,103,90,42,148,3,3,22,37,26,59,49,36,26,14,16,59,108,119,195,177,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBY,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,8,18,14,18,18,7,45,52,71,71,49,21,24,21,13,73,187,0,0,18,30,39,26,34,63,53,81,58,37,14,159,136,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
